tax_id	scientificName	Order	Diet	Massg	high_hfp_extent_suitable	high_hfp_extent_unsuitable	GISfrag_suitable	Percentage_change_suitable	Percentage_change_unsuitable	mean_distance_unsuitable	proportion_suitable	proportion_unsuitable	trans9617
18365	Prosciurillus weberi	Rodentia	herbivore	132.9	100	99.44522159	830.8191768	0	0.007992455	1323.309295	41.69309369	58.30690631	1
18372	Proteles cristata	Carnivora	carnivore	10000	84.76542882	89.26498257	3666.290116	1.504351479	1.489903314	2084.713868	62.33653467	37.66346533	0
18385	Protoxerus aubinnii	Rodentia	herbivore	350	95.93470462	99.5665107	1206.607975	2.151441915	0.117482577	1841.748804	40.47236043	59.52763957	1
18386	Protoxerus stangeri	Rodentia	herbivore	621.5	81.48648594	81.25699616	2307.854277	7.509491718	4.931947174	1597.157741	79.71141984	20.28858016	0
18418	Psammomys obesus	Rodentia	herbivore	369.6	52.10380158	97.54853273	36768.71844	8.954044305	0.283858626	1413.581147	97.13898378	2.861016216	0
18447	Pseudantechinus mimulus	Dasyuromorphia	carnivore	17	97.13574097	83.13492063	852.1735492	0	0	904.9938992	48.80135737	51.19864263	0
18492	Pseudocheirus occidentalis	Diprotodontia	herbivore	987.5	91.36887957	97.32208364	1220.982419	0	0	737.0783948	69.87629404	30.12370596	1
18502	Pseudochirops archeri	Diprotodontia	herbivore	1091.5	44.42450079	61.43646409	1528.908939	0	0	450.3243867	82.71772678	17.28227322	1
18503	Pseudochirops albertisii	Diprotodontia	herbivore	784.9	38.3061049	55.90609338	748.8285476	98.20426487	22.59129942	2530.929091	26.84735557	73.15264443	1
18504	Pseudochirops corinnae	Diprotodontia	herbivore	1123	67.39719333	63.09097402	809.9976808	20.21972479	23.77922234	1539.995843	50.46872738	49.53127262	1
18505	Pseudochirops cupreus	Diprotodontia	herbivore	1724.5	68.76932064	57.21264073	976.9619235	24.38722237	30.0058316	3447.316405	41.25964045	58.74035955	0
18507	Pseudochirulus caroli	Diprotodontia	herbivore	440	57.36050921	74.94524372	662.2023811	52.67382836	24.87536531	3291.215451	38.84255492	61.15744508	0
18508	Pseudochirulus cinereus	Diprotodontia	herbivore	1000	7.738095238	20	1699.498318	0	0	361.4560409	90.16075925	9.839240752	1
18509	Pseudochirulus herbertensis	Diprotodontia	herbivore	1110.5	45.15684247	54.43037975	1535.060387	0	0	479.4049128	81.76155	18.23845	0
18549	Pseudomys fieldi	Rodentia	omnivore	45	100	100	533.271266	0	0	309.4981479	85.16819572	14.83180428	1
18550	Pseudomys fumeus	Rodentia	omnivore	70	76.80555556	87.2543853	437.0221238	0	0.060396894	1230.179979	21.2868887	78.7131113	0
18552	Pseudomys novaehollandiae	Rodentia	omnivore	20	75.70450208	79.89596007	459.7329268	0.029660389	0	2811.805031	9.961257315	90.03874268	1
18553	Pseudomys occidentalis	Rodentia	omnivore	34	45.803205	96.86481304	3426.347458	0.16	0.062687651	1419.252534	39.60250711	60.39749289	1
18554	Pseudomys oralis	Rodentia	omnivore	95	55.18394649	73.24990223	350.62744	0	0	4282.348468	4.381834011	95.61816599	1
18557	Pseudomys shortridgei	Rodentia	omnivore	70	52.45513038	96.63812087	2147.449141	0.225952227	0.091148471	1788.192655	36.54768946	63.45231054	1
18558	Pseudomys albocinereus	Rodentia	omnivore	30.5	58.97690536	81.99507927	1018.316016	0.154055603	0.033651858	1817.53325	21.46704836	78.53295164	0
18559	Pseudomys apodemoides	Rodentia	omnivore	20	57.44724026	83.64183693	548.661996	0	0	2145.369393	13.54005593	86.45994407	0
18561	Pseudomys delicatulus	Rodentia	omnivore	11	48.26721746	50.88908537	14817.7791	0.128778875	1.199056199	1987.349284	89.98104755	10.01895245	0
18562	Pseudomys desertor	Rodentia	omnivore	25	38.65125964	27.14483245	24327.26279	0.023451449	0	4270.32601	92.13721784	7.862782165	0
18563	Mastacomys fuscus	Rodentia	omnivore	122	65.50069453	79.76987448	1241.173842	0	0	501.7679081	85.28849232	14.71150768	1
18565	Pseudomys gracilicaudatus	Rodentia	omnivore	74.8	77.02046701	80.57802395	1282.54274	0.083523384	0.033530675	711.1225699	64.88570301	35.11429699	0
18566	Pseudomys hermannsburgensis	Rodentia	omnivore	12	40.74240483	54.49633824	9466.898887	0.014937406	0.137897365	1522.498347	88.90398577	11.09601423	0
18567	Pseudomys higginsi	Rodentia	omnivore	67	58.39494638	83.11117621	1104.074103	0.097394692	0.008812125	608.4905857	78.42128362	21.57871638	0
18568	Pseudomys johnsoni	Rodentia	omnivore	12	30.01977188	28.86365717	452.9221263	0.015934562	0.017355708	2720.07301	24.45796743	75.54203257	0
18570	Pseudomys nanus	Rodentia	omnivore	34	24.19248456	25.03165524	19147.57918	0.192993249	6.680620966	600.3328219	97.70639465	2.293605352	0
18571	Pseudomys patrius	Rodentia	omnivore	16.7	81.59194771	58.71723127	12035.38178	0.030131586	0.099276698	2531.81902	85.22697916	14.77302084	0
18596	Pseudorca crassidens	Cetartiodactyla	carnivore	1360000									1
18597	Pseudoryx nghetinhensis	Cetartiodactyla	herbivore	85000	75.70687636	86.43552311	586.9671863	20.50828729	9.739619986	872.2403377	42.08456555	57.91543445	1
18598	Pseudoryzomys simplex	Rodentia	omnivore	51.3	67.96112702	75.93245071	923.5215953	1.779459134	1.832130772	3364.95018	29.43657307	70.56342693	0
18653	Ptenochirus jagori	Chiroptera	herbivore	77.3	95.36247269	92.29877596	1729.354342	1.054934245	0.411915407	487.8988143	91.85846887	8.141531131	0
18654	Ptenochirus minor	Chiroptera	herbivore	36.3	94.55212723	97.75949589	604.9742252	1.299560105	0.497506075	1376.993623	31.52287078	68.47712922	0
18655	Mirimiri acrodonta	Chiroptera	herbivore	250.5			356.9985094			752.4129951	10.35673188	89.64326812	1
18656	Pteralopex anceps	Chiroptera	herbivore	560.4	98.84861407	99.37659847	407.8873077	0.517687662	0.160849284	864.2062616	27.7589885	72.2410115	1
18657	Pteralopex atrata	Chiroptera	herbivore	472	69.72111554	62.75715299	346.1073899	9.142857143	14.6948003	1112.941107	15.21649411	84.78350589	1
18658	Pteralopex pulchra	Chiroptera	herbivore	280	24.7311828	33.62989324	375.6118147	26.08695652	23.28042328	881.2470065	13.13449172	86.86550828	1
18701	Pteromys momonga	Rodentia	omnivore	151.8	99.98182164	99.67012804	1090.615437	0	0	1013.810083	69.27343995	30.72656005	0
18702	Pteromys volans	Rodentia	omnivore	143.8	27.56254618	56.20738091	1481.824023	0	0.014246674	2426.876162	63.85938741	36.14061259	0
18703	Pteromyscus pulverulentus	Rodentia	herbivore	334.3	85.42279762	94.40853822	956.9396229	4.744741685	1.778005749	1304.99554	46.73397073	53.26602927	1
18705	Pteronotus davyi	Chiroptera	carnivore	9.2	62.05264709	80.69412148	2054.412231	3.390166153	3.055758075	1070.383105	74.89461104	25.10538896	0
18706	Pteronotus gymnonotus	Chiroptera	carnivore	14.4	42.75816619	66.06099812	1989.649285	6.155893319	3.729032271	8205.347609	52.26052859	47.73947141	0
18707	Pteronotus macleayii	Chiroptera	carnivore	5.4	98.16327084	97.46959592	3286.558573	0.049748494	0.020124774	433.0555575	95.48848124	4.511518763	0
18709	Pteronotus personatus	Chiroptera	carnivore	8.7	48.18808936	74.7529699	1729.913186	4.926770259	2.530939514	11182.766	41.08280466	58.91719534	0
18710	Pteronotus quadridens	Chiroptera	carnivore	5.2	98.87230514	95.56619222	3194.545812	0.058975663	0	403.6299497	95.87643326	4.123566743	0
18711	Pteronura brasiliensis	Carnivora	carnivore	23999.9	30.88071868	35.41617922	861.6614713	7.831289784	3.887005378	4066.176144	18.43305155	81.56694845	1
18713	Pteropus admiralitatum	Chiroptera	herbivore	299.9	57.17207233	59.12323062	492.7951235	6.143708817	6.257025103	727.5830207	38.19130282	61.80869718	0
18714	Pteropus aldabrensis	Chiroptera	herbivore	305						528.4318317	0	100	0
18715	Pteropus alecto	Chiroptera	herbivore	643.6	48.55506716	53.50841844	5744.505339	0.969864001	0.272060814	18820.37888	40.88067787	59.11932213	0
18716	Pteropus anetianus	Chiroptera	herbivore	426	68.53721531	60.433213	1108.676141	9.318259678	13.02270012	395.9273369	85.77678181	14.22321819	1
18719	Pteropus caniceps	Chiroptera	herbivore	505	99.94468721	99.97982651	970.5602369	0.038740384	0.020177563	388.1247093	78.53118479	21.46881521	1
18721	Pteropus conspicillatus	Chiroptera	herbivore	775.7	44.42656338	66.71463252	1062.086334	49.19468719	14.67140111	3741.533331	51.93805674	48.06194326	0
18722	Pteropus dasymallus	Chiroptera	herbivore	435	92.10084034	98.52881356	1152.396164	0	0	1059.7735	59.50070426	40.49929574	1
18723	Pteropus faunulus	Chiroptera	herbivore	288	98.03921569	96.94656489	595.3583753	1.6	1.57480315	373.5418533	66.79365079	33.20634921	0
18724	Pteropus fundatus	Chiroptera	herbivore	205.7	34.39153439	30.76923077	843.9853128	4.615384615	25	300.781535	93.29113924	6.708860759	1
18725	Pteropus giganteus	Chiroptera	herbivore	804.2	99.78901629	97.35626236	2845.004222	0.05785244	0.360309319	1915.593878	83.87406438	16.12593562	0
18729	Pteropus hypomelanus	Chiroptera	herbivore	428.1	93.75697878	89.71553809	1525.067038	0.904648987	0.960943915	2553.70384	78.57131231	21.42868769	0
18731	Pteropus leucopterus	Chiroptera	herbivore	340	81.54991836	91.11468009	761.4619032	4.243578474	1.210042399	1079.815889	52.12917737	47.87082263	0
18732	Pteropus livingstonii	Chiroptera	herbivore	588.5	100	100	571.5312831	0	0	588.1550659	53.05952777	46.94047223	1
18734	Pteropus lylei	Chiroptera	herbivore	316.7	99.12265572	93.51091838	1440.764268	0.151965106	0.833609363	556.7009601	81.85317467	18.14682533	1
18735	Pteropus macrotis	Chiroptera	herbivore	357	27.00898334	34.05428793	1943.304307	48.41820246	50.40412699	2666.76513	68.8304896	31.1695104	0
18736	Pteropus mahaganus	Chiroptera	herbivore	251.4	70.63984881	56.08686115	848.3617476	3.974775463	12.94485725	964.9437678	62.259993	37.740007	0
18737	Pteropus mariannus	Chiroptera	herbivore	453.5	100	92.77845777	317.1209812	0	0	1310.743477	2.043650794	97.95634921	1
18739	Pteropus melanopogon	Chiroptera	herbivore	860	95.56401095	98.31009445	665.7137506	3.879582423	1.349673203	932.6607321	40.94000717	59.05999283	1
18740	Pteropus melanotus	Chiroptera	herbivore	375	99.58863126	99.86719788	2175.147766	0.150206534	0.132978723	590.7832189	87.40263112	12.59736888	1
18741	Pteropus molossinus	Chiroptera	herbivore	178		100			0	300	0	100	0
18742	Pteropus neohibernicus	Chiroptera	herbivore	966.8	30.37578941	26.53053634	1224.497646	46.52394675	56.38581242	938.7243065	71.79446808	28.20553192	0
18743	Pteropus niger	Chiroptera	herbivore	456.3	100	100	465.7591361	0	0	785.1283771	32.61035979	67.38964021	1
18744	Pteropus nitendiensis	Chiroptera	herbivore	265		57.73195876			3.571428571	799.7360012	0	100	1
18745	Pteropus ocularis	Chiroptera	herbivore	220	99.98437012	99.9641044	431.2045177	0	0.020519134	1122.079786	24.82020692	75.17979308	1
18746	Pteropus ornatus	Chiroptera	herbivore	330	73.69310636	90.52326206	618.286704	1.408912189	0.973293769	816.0845311	46.81255802	53.18744198	1
18747	Pteropus personatus	Chiroptera	herbivore	127.5	99.5398773	99.95154825	348.2555854	0.385208012	0.026441036	3582.913196	5.560220308	94.43977969	0
18750	Pteropus pohlei	Chiroptera	herbivore	343	99.90671642	100	990.286284	0	0	332.4138934	89.60168801	10.39831199	0
18751	Pteropus poliocephalus	Chiroptera	herbivore	749.9	85.75748806	89.979459	1412.908898	0.006186692	0	458.4574638	83.60979684	16.39020316	1
18752	Pteropus pselaphon	Chiroptera	herbivore	397.2			525.3595282				100	0	0
18753	Pteropus pumilus	Chiroptera	herbivore	183.4	97.41394074	99.03307079	448.3225849	0.492264416	0.126057161	1275.89484	20.98548456	79.01451544	0
18754	Pteropus rayneri	Chiroptera	herbivore	724.5	67.04371082	72.87121066	1110.0244	7.736071148	5.855855856	1245.272272	81.5660628	18.4339372	1
18755	Pteropus rodricensis	Chiroptera	herbivore	253.8						589.211554	0	100	0
18756	Pteropus rufus	Chiroptera	herbivore	361	99.66398707	99.59911232	617.3111233	0.2880676	0.282469633	4134.199897	25.20712016	74.79287984	1
18757	Pteropus samoensis	Chiroptera	herbivore	310	92.64075158	91.63701068	1312.507727	1.543209877	1.165048544	876.7290673	87.39297846	12.60702154	0
18758	Pteropus scapulatus	Chiroptera	herbivore	447.5	66.30039916	60.31871385	684.8221968	0.137404451	0.11258891	10126.83828	23.48292841	76.51707159	0
18759	Pteropus seychellensis	Chiroptera	herbivore	457	100	100	1737.864013	0	0	462.8107678	86.20346802	13.79653198	0
18762	Pteropus temminckii	Chiroptera	herbivore	250	99.98531571	99.96332967	444.7721775	0	0.020962163	1054.183504	26.35785437	73.64214563	1
18764	Pteropus tonganus	Chiroptera	herbivore	418.3	80.67320802	78.95667551	1278.990398	3.779021444	3.583426652	573.7625255	88.84705407	11.15294593	0
18765	Pteropus tuberculatus	Chiroptera	herbivore	267.1	45.40229885		1713.348444	5.063291139			100	0	1
18766	Pteropus vampyrus	Chiroptera	herbivore	935.9	87.02865598	88.40873089	2164.165041	5.813242327	4.143631125	1134.425468	86.11789989	13.88210011	1
18767	Pteropus vetulus	Chiroptera	herbivore	148	72.41084514	89.67524906	645.4239942	1.517962557	1.125378733	751.7016588	51.09559463	48.90440537	1
18768	Pteropus voeltzkowi	Chiroptera	herbivore	527.5	100	100	486.4403669	0	0	613.1127684	41.02202452	58.97797548	1
18769	Pteropus woodfordi	Chiroptera	herbivore	119.3	63.03939962	48.83068288	1201.747593	10.63311688	17.81609195	415.6666831	91.59482609	8.405173913	0
18847	Pudu mephistophiles	Cetartiodactyla	herbivore	9600	79.48713978	93.66626246	793.5983542	2.448764903	0.593631096	1144.380296	49.00731218	50.99268782	1
18848	Pudu puda	Cetartiodactyla	herbivore	9749.9	83.16573997	70.05865434	722.1109738	0.759601707	1.878809609	995.1295483	51.45572109	48.54427891	0
18868	Puma concolor	Carnivora	carnivore	51600	55.71533352	80.28912025	3100.065791	2.238307538	1.249434936	1009.219945	75.38281481	24.61718519	0
18880	Punomys lemminus	Rodentia	herbivore	84.8	96.91795085	99.35794543	1516.721342	0.257842716	0	781.6341399	79.22116617	20.77883383	1
18942	Pygeretmus platyurus	Rodentia	omnivore	26.4	96.05409233	92.55718984	12192.55468	0.963830499	0.232317514	1024.849335	93.93318396	6.06681604	0
18943	Pygeretmus pumilio	Rodentia	omnivore	52	82.20418139	92.34135763	9398.232671	0.88266493	0.11176662	1893.744365	79.88161047	20.11838953	0
18944	Pygeretmus zhitkovi	Rodentia	omnivore	56.5	99.59046644	93.89084203	5885.648271	0	0	865.1277945	81.36627323	18.63372677	1
18945	Pygoderma bilabiatum	Chiroptera	herbivore	18.5	90.17145982	88.43922016	871.6787491	0.907268531	0.515984461	721.2247699	58.65879487	41.34120513	0
19306	Raphicerus melanotis	Cetartiodactyla	herbivore	10249.9	97.74736242	97.14829165	1219.309762	0.103816322	0.365476933	799.5045352	62.6660436	37.3339564	0
19307	Raphicerus sharpei	Cetartiodactyla	herbivore	9499.9	91.56977789	89.88537862	735.4961992	2.102824837	2.978778932	1464.299831	56.09552465	43.90447535	0
19308	Raphicerus campestris	Cetartiodactyla	herbivore	10500	81.56686092	87.56166624	3912.736923	1.215785443	1.058435659	1029.528397	71.35191291	28.64808709	0
19318	Rattus giluwensis	Rodentia	omnivore	116.7	100	100	1205.167315	0	0	525.7680708	77.5703495	22.4296505	0
19321	Rattus annandalei	Rodentia	omnivore	216.1	96.84817911	99.45526862	1236.189284	0.570440795	0.086938882	1129.871375	72.11144439	27.88855561	0
19322	Rattus argentiventer	Rodentia	omnivore	133.1	95.62097176	78.74113866	1041.363325	2.548653998	10.23570667	1437.860369	46.25011835	53.74988165	0
19323	Rattus baluensis	Rodentia	omnivore	108.8	100	100	591.6984404	0	0	1067.74711	29.90562569	70.09437431	0
19325	Rattus burrus	Rodentia	omnivore	190.6	100	99.3281075	593.1723972	0	0	1879.397232	38.38565579	61.61434421	1
19326	Rattus colletti	Rodentia	omnivore	61	11.95104392	26.18598614	424.199303	33.13253012	2.459783015	11269.33319	1.735633983	98.26436602	0
19327	Rattus elaphinus	Rodentia	omnivore	131.4	99.97039668	100	958.9526124	0	0	333.6070187	87.94546593	12.05453407	1
19329	Rattus everetti	Rodentia	omnivore	255	89.40597859	96.73434	630.6610379	2.128843524	0.734433739	1878.850798	29.83510269	70.16489731	0
19330	Rattus exulans	Rodentia	omnivore	47.3	94.8148696	88.98898211	1724.987473	3.159208411	3.536001296	14325.96849	50.37938756	49.62061244	0
19331	Rattus feliceus	Rodentia	omnivore	306	99.98584572	100	459.1817577	0	0	549.6939811	41.72363809	58.27636191	1
19333	Rattus fuscipes	Rodentia	omnivore	133	74.56710579	95.1466889	2479.425124	0.046289153	0.04303885	1090.699021	71.69201989	28.30798011	0
19334	Rattus hainaldi	Rodentia	omnivore	125.9	100	100	645.0063317	0	0	477.199678	52.81289874	47.18710126	1
19335	Rattus hoffmanni	Rodentia	omnivore	147	99.91254076	91.4433094	1956.982599	0.074019245	0.154850127	551.5961187	94.00367219	5.996327806	0
19336	Rattus hoogerwerfi	Rodentia	omnivore	165	100	100	630.678596	0	0	499.0695036	56.45393788	43.54606212	1
19337	Rattus jobiensis	Rodentia	omnivore	380	99.83060418	99.87980769	1076.79002	0	0	676.2244213	80.78387458	19.21612542	0
19340	Rattus leucopus	Rodentia	omnivore	171.7	24.71791411	21.99026168	920.1327776	45.57944908	50.79757358	1006.769676	49.75485252	50.24514748	0
19341	Rattus losea	Rodentia	omnivore	77	99.63316579	97.95737462	1435.48955	0.190081655	0.42708051	4294.718997	56.39000191	43.60999809	0
19342	Rattus lugens	Rodentia	omnivore	224	99.65870307	99.49931725	1021.355699	0.124533001	0.182982617	545.916702	59.12418112	40.87581888	0
19343	Rattus lutreolus	Rodentia	omnivore	106	78.1998925	93.83011596	1536.159285	0.003211758	0	972.0136243	77.08483705	22.91516295	0
19345	Rattus marmosurus	Rodentia	omnivore	217	99.99724301	98.54859917	1119.371873	0.001378531	0.025658131	438.0331333	78.30515095	21.69484905	0
19346	Rattus mindorensis	Rodentia	omnivore	136	74.9636099	94.28182437	468.0540532	0.388349515	0.240673887	1984.101144	13.3941032	86.6058968	0
19347	Rattus mollicomulus	Rodentia	omnivore	143.2	100	100	561.3446455	0	0	708.1307243	43.74649467	56.25350533	0
19348	Rattus montanus	Rodentia	omnivore	136	98.40425532	98.36065574	682.9810265	0	0	675.5778852	52.43962543	47.56037457	0
19349	Rattus mordax	Rodentia	omnivore	230	70.10101525	78.27211127	937.0644002	31.02143299	23.51065042	494.6646433	77.72595353	22.27404647	0
19350	Rattus morotaiensis	Rodentia	omnivore	148.3	99.92557447	99.96199886	652.1539394	0.046550601	0.02851169	527.146421	50.51897177	49.48102823	0
19352	Rattus nitidus	Rodentia	omnivore	133.5	98.45578055	91.05278727	1299.531591	0.262496206	0.679982545	5136.897486	71.46519002	28.53480998	0
19353	Rattus norvegicus	Rodentia	omnivore	356.7	96.38423175	72.34553581	1073.423116	0.700995078	1.648984818	10293.91743	32.90168771	67.09831229	0
19354	Rattus novaeguineae	Rodentia	omnivore	133	91.20932492	92.54526475	552.6569116	0.332800852	0.202255932	2733.753085	22.94150582	77.05849418	0
19355	Rattus osgoodi	Rodentia	omnivore	93	100	100	1619.995119	0	0	896.0297786	66.38680218	33.61319782	0
19356	Rattus palmarum	Rodentia	omnivore	491	100	100	390.8679209	0	0	772.4259588	28.82033705	71.17966295	1
19358	Rattus praetor	Rodentia	omnivore	204.1	32.42425452	23.0886877	1935.429091	54.40745574	124.8134612	1120.748402	81.49072563	18.50927437	0
19359	Rattus ranjiniae	Rodentia	omnivore	120	100	100	489.7423869	0	0	547.9908033	47.73060029	52.26939971	1
19360	Rattus rattus	Rodentia	omnivore	178.3	87.87072919	85.97078732	12651.05761	1.383683526	0.781350719	1075.801628	96.62351167	3.376488328	0
19361	Rattus andamanensis	Rodentia	omnivore	129	96.75857046	80.02465977	2517.033568	0.777208566	2.01720661	6375.732799	75.42650163	24.57349837	0
19362	Rattus simalurensis	Rodentia	omnivore	188.8	100	100	336.226921	0	0	643.3699822	26.42172524	73.57827476	1
19363	Rattus sordidus	Rodentia	omnivore	157.5	36.4562665	43.58333114	9312.475177	4.046985982	8.039381493	1241.467471	85.26084943	14.73915057	0
19364	Rattus steini	Rodentia	omnivore	155	62.6059185	57.53940082	812.623362	25.2934871	25.81739667	1602.002009	52.27167299	47.72832701	0
19365	Rattus stoicus	Rodentia	omnivore	323	100	100	846.4314863	0	0	659.4796213	54.48529412	45.51470588	1
19366	Rattus tanezumi	Rodentia	omnivore	134	97.91931444	87.06111907	1682.315426	0.359103517	0.84684417	2461.368034	78.80616313	21.19383687	0
19368	Rattus tiomanicus	Rodentia	omnivore	130	84.27065677	89.38606809	3353.537974	7.511013637	5.391574523	1248.66168	91.72520145	8.274798547	0
19369	Rattus tunneyi	Rodentia	omnivore	124	66.30809889	44.68323256	513.4315564	0.076787129	0.336351784	3800.109602	16.31094404	83.68905596	0
19370	Rattus pyctoris	Rodentia	omnivore	136	91.00065747	72.0326884	3294.948828	1.064203635	2.108389224	11943.02364	45.51020375	54.48979625	0
19371	Rattus villosissimus	Rodentia	omnivore	134	45.82485263	37.74265001	8591.101005	0	0.011145399	6110.71496	64.78829783	35.21170217	0
19372	Rattus xanthurus	Rodentia	omnivore	303	100	99.91590278	431.2093957	0	0.042084	1255.748885	22.33659979	77.66340021	0
19376	Ratufa affinis	Rodentia	omnivore	1156.3	79.64392149	92.68831622	1382.658441	10.04116956	4.010885113	773.537376	74.94239941	25.05760059	1
19377	Ratufa bicolor	Rodentia	omnivore	2050	90.36925191	96.56557685	701.7516903	1.689194432	0.789127533	12012.01149	16.69664222	83.30335778	1
19378	Ratufa indica	Rodentia	omnivore	1060	99.97600512	99.91193759	680.7016819	0.02400064	0.000707952	5543.438302	20.97011878	79.02988122	0
19381	Ratufa macroura	Rodentia	omnivore	1327.1	99.38886464	99.66501602	1179.691964	0.023956878	0	644.9587944	78.53640622	21.46359378	1
19390	Redunca arundinum	Cetartiodactyla	herbivore	58000.3	87.87784685	87.94305397	875.8038229	2.683758407	3.704866284	1683.076304	53.49093797	46.50906203	0
19391	Redunca fulvorufula	Cetartiodactyla	herbivore	29499.9	98.01511551	94.86362491	872.0901075	0.612094835	1.176751948	21921.08697	4.893164488	95.10683551	1
19392	Redunca redunca	Cetartiodactyla	herbivore	44050.4	87.01107264	93.46802615	2789.045609	2.245343328	1.165467651	3229.011013	56.6013185	43.3986815	0
19399	Reithrodon auritus	Rodentia	herbivore	70.9	87.12197315	89.81746636	4524.379295	1.205475433	1.291905683	1405.743376	71.14743963	28.85256037	0
19401	Reithrodontomys raviventris	Rodentia	herbivore	11.1	100	100	314.2855685	0	0	647.669607	10.72693779	89.27306221	1
19402	Reithrodontomys brevirostris	Rodentia	herbivore	12.9	98.40150447	99.97360503	949.2359627	0.525561395	0.021121555	10223.39441	10.08534244	89.91465756	0
19404	Reithrodontomys chrysopsis	Rodentia	herbivore	19	96.28856194	98.7810824	1041.305499	0.364747634	0.02243561	851.3249317	58.22449363	41.77550637	0
19405	Reithrodontomys creper	Rodentia	herbivore	22.8	68.69918699	79.83492778	1374.928599	3.631911855	7.02537594	1083.819251	57.20417055	42.79582945	0
19406	Reithrodontomys darienensis	Rodentia	herbivore	13	65.63767975	75.59426757	1092.987474	4.475545225	2.281757294	594.2897886	72.12842496	27.87157504	0
19407	Reithrodontomys fulvescens	Rodentia	herbivore	11.4	90.81286515	89.96191762	2043.64353	0.503891283	0.506222065	1108.296958	64.42204699	35.57795301	0
19408	Reithrodontomys gracilis	Rodentia	herbivore	12.3	79.72496661	96.5976267	2559.060752	3.151006387	0.529954125	1922.434083	64.17659285	35.82340715	0
19409	Reithrodontomys hirsutus	Rodentia	herbivore	20	92.28426396	84.61884416	621.310492	0.880088009	0.717512623	728.8800868	47.10384154	52.89615846	1
19410	Reithrodontomys megalotis	Rodentia	herbivore	9.4	92.96011399	86.94784974	6548.456901	0.164084736	0.317763351	1221.175569	82.2572099	17.7427901	0
19411	Reithrodontomys mexicanus	Rodentia	herbivore	16	92.01871746	92.30228689	1789.686796	1.158013309	0.604384507	4645.692643	61.39731495	38.60268505	0
19412	Reithrodontomys microdon	Rodentia	herbivore	20	96.40049164	98.60080481	1169.177827	0.295474783	0	663.5705713	65.51388643	34.48611357	0
19413	Reithrodontomys montanus	Rodentia	herbivore	10.9	99.08389813	92.49409742	2931.749181	0.029643368	0.125007731	4121.216771	68.8221826	31.1778174	0
19415	Reithrodontomys rodriguezi	Rodentia	herbivore	31.2	96.78321678	98.45857418	956.7431729	0.867052023	0.880626223	1307.260101	40.00409983	59.99590017	0
19416	Reithrodontomys spectabilis	Rodentia	herbivore	20.2	100	100	1375.664044	0	0	403.796127	83.61040068	16.38959932	1
19417	Reithrodontomys sumichrasti	Rodentia	herbivore	19	92.74546164	92.81868993	3216.061571	0.576678207	0.83331201	2924.837767	61.87820068	38.12179932	0
19418	Reithrodontomys tenuirostris	Rodentia	herbivore	20	100	99.72104742	504.8712944	0	0.04511821	2255.828112	19.68546426	80.31453574	1
19419	Reithrodontomys zacatecae	Rodentia	herbivore	9.7	71.23002525	81.19624389	1123.03767	2.243408114	1.362343288	586.8235356	59.57590274	40.42409726	0
19454	Rhagomys rufescens	Rodentia	herbivore	21.2	97.32775192	98.82964246	704.4601237	0.154627789	0.085123429	507.1272584	66.06360763	33.93639237	1
19474	Rheithrosciurus macrotis	Rodentia	herbivore	1225	61.24833431	84.4539278	982.7407021	25.10457631	10.1401696	929.2107489	57.0597806	42.9402194	1
19484	Rheomys mexicanus	Rodentia	carnivore	40	27.27272727	87.91208791	498.9435907	0	0	917.2395901	9.450945095	90.54905491	1
19485	Rheomys raptor	Rodentia	carnivore	38	75.1835536	72.51297762	353.44867	2.1484375	3.790634902	2423.017202	5.6767706	94.3232294	0
19486	Rheomys thomasi	Rodentia	carnivore	40	97.97979798	98.03966684	485.8336781	0.147275405	0.12203708	2551.205363	11.1681879	88.8318121	1
19487	Rheomys underwoodi	Rodentia	carnivore	66.2	62.5	57.99168152	421.9149581	1.923076923	5.49863388	2197.566556	7.853549469	92.14645053	0
19495	Rhinoceros sondaicus	Perissodactyla	herbivore	1750000	100	100	906.4632019	0	0	872.9238992	58.37491091	41.62508909	1
19496	Rhinoceros unicornis	Perissodactyla	herbivore	1602333	92.998679	86.60578387	593.6904774	0	0	1765.209637	21.98146525	78.01853475	0
19515	Rhinolophus blasii	Chiroptera	carnivore	9.7	88.68746939	98.73495867	10684.01668	0.739192513	0.160447643	3790.69418	57.59381265	42.40618735	0
19516	Rhinolophus euryale	Chiroptera	carnivore	8.2	99.83139952	98.19780929	1091.174694	0.027013786	0.222543698	7127.124903	51.39433238	48.60566762	1
19517	Rhinolophus ferrumequinum	Chiroptera	carnivore	21.1	99.0946782	90.91585645	1341.841736	0.049314935	0.764899831	5268.466868	54.00260041	45.99739959	0
19518	Rhinolophus hipposideros	Chiroptera	carnivore	4.7	99.79981361	94.25299423	1324.980102	0.0213798	1.061804172	4518.21704	58.00259175	41.99740825	0
19519	Rhinolophus mehelyi	Chiroptera	carnivore	12.3	99.31600835	97.3337605	979.6322528	0.16249091	0.865895982	2763.019043	38.64706086	61.35293914	1
19520	Rhinolophus acuminatus	Chiroptera	carnivore	12.1	91.52002731	96.84739978	935.5265037	2.298278998	0.968856502	1501.562272	50.8582765	49.1417235	0
19522	Rhinolophus affinis	Chiroptera	carnivore	13.6	95.21891579	96.0584486	2458.558799	1.204453819	1.73513314	11718.0797	44.45080878	55.54919122	0
